OA Code,Ward Name,LA Name,Region Name,QS606EW0086,QS606EW0001 (base),OA Percentage
E00174661,King's Cross,Camden,London,9,128,7.0300,
E00015681,Prince's,Lambeth,London,1,136,0.7400,
E00018193,Plaistow South,Newham,London,42,306,13.7300,
E00015686,Prince's,Lambeth,London,2,140,1.4300,
E00015398,Ferndale,Lambeth,London,33,258,12.7900,
E00018138,Plaistow North,Newham,London,25,204,12.2500,
E00017780,Custom House,Newham,London,8,167,4.7900,
E00015366,Coldharbour,Lambeth,London,21,138,15.2200,
E00017710,Canning Town North,Newham,London,13,103,12.6200,
E00017771,Custom House,Newham,London,16,183,8.7400,
E00017701,Canning Town North,Newham,London,19,160,11.8800,
E00015183,Bishop's,Lambeth,London,8,72,11.1100,
E00017679,Boleyn,Newham,London,20,193,10.3600,
E00015495,Herne Hill,Lambeth,London,15,228,6.5800,
E00017874,East Ham South,Newham,London,8,59,13.5600,
E00015414,Ferndale,Lambeth,London,12,284,4.2300,
E00016071,Vassall,Lambeth,London,14,132,10.6100,
E00015497,Herne Hill,Lambeth,London,15,126,11.9000,
E00015680,Prince's,Lambeth,London,16,165,9.7000,
E00015650,Oval,Lambeth,London,15,195,7.6900,
E00017700,Canning Town North,Newham,London,17,113,15.0400,
E00015190,Bishop's,Lambeth,London,12,148,8.1100,
E00017791,Custom House,Newham,London,14,187,7.4900,
E00017781,Custom House,Newham,London,24,153,15.6900,
E00018314,West Ham,Newham,London,19,117,16.2400,
E00017772,Custom House,Newham,London,28,136,20.5900,
E00175009,Wall End,Newham,London,11,141,7.8000,
E00004547,Holborn and Covent Garden,Camden,London,6,167,3.5900,
E00017777,Custom House,Newham,London,25,246,10.1600,
E00174967,Canning Town South,Newham,London,0,67,0.0000,
E00017861,East Ham South,Newham,London,28,152,18.4200,
E00175039,Beckton,Newham,London,11,105,10.4800,
E00017823,East Ham Central,Newham,London,28,231,12.1200,
E00017768,Custom House,Newham,London,15,106,14.1500,
E00018214,Royal Docks,Newham,London,5,67,7.4600,
E00018163,Plaistow South,Newham,London,9,122,7.3800,
E00018185,Plaistow South,Newham,London,24,203,11.8200,
E00175048,East Ham Central,Newham,London,1,63,1.5900,
E00176570,Thamesmead Moorings,Greenwich,London,14,155,9.0300,
E00017870,East Ham South,Newham,London,14,115,12.1700,
E00008166,Greenwich West,Greenwich,London,10,94,10.6400,
E00007883,Blackheath Westcombe,Greenwich,London,2,156,1.2800,
E00008373,Shooters Hill,Greenwich,London,7,118,5.9300,
E00007876,Blackheath Westcombe,Greenwich,London,4,91,4.4000,
E00007929,Charlton,Greenwich,London,16,105,15.2400,
E00008524,Woolwich Riverside,Greenwich,London,10,73,13.7000,
E00176493,Greenwich West,Greenwich,London,5,142,3.5200,
E00008364,Shooters Hill,Greenwich,London,18,111,16.2200,
E00008126,Glyndon,Greenwich,London,15,119,12.6100,
E00176486,Kidbrooke with Hornfair,Greenwich,London,6,142,4.2300,
E00008204,Kidbrooke with Hornfair,Greenwich,London,9,81,11.1100,
E00008134,Glyndon,Greenwich,London,13,110,11.8200,
E00008482,Woolwich Common,Greenwich,London,13,114,11.4000,
E00008178,Greenwich West,Greenwich,London,10,98,10.2000,
E00008285,Peninsula,Greenwich,London,12,190,6.3200,
E00007907,Charlton,Greenwich,London,11,171,6.4300,
E00008120,Glyndon,Greenwich,London,16,127,12.6000,
E00008366,Shooters Hill,Greenwich,London,14,143,9.7900,
E00176594,Blackheath Westcombe,Greenwich,London,5,124,4.0300,
E00176556,Greenwich West,Greenwich,London,3,189,1.5900,
E00008230,Kidbrooke with Hornfair,Greenwich,London,19,110,17.2700,
E00176560,Greenwich West,Greenwich,London,2,272,0.7400,
E00008470,Woolwich Common,Greenwich,London,13,91,14.2900,
E00004653,King's Cross,Camden,London,1,99,1.0100,
E00004672,King's Cross,Camden,London,4,123,3.2500,
E00004561,Holborn and Covent Garden,Camden,London,4,135,2.9600,
E00015764,Stockwell,Lambeth,London,15,144,10.4200,
E00015184,Bishop's,Lambeth,London,9,103,8.7400,
E00015775,Stockwell,Lambeth,London,8,236,3.3900,
E00015509,Herne Hill,Lambeth,London,10,215,4.6500,
E00176518,Peninsula,Greenwich,London,6,186,3.2300,
E00008186,Greenwich West,Greenwich,London,13,104,12.5000,
E00015621,Oval,Lambeth,London,12,192,6.2500,
E00008211,Kidbrooke with Hornfair,Greenwich,London,8,82,9.7600,
E00004522,Holborn and Covent Garden,Camden,London,5,128,3.9100,
E00016090,Vassall,Lambeth,London,3,233,1.2900,
E00004531,Holborn and Covent Garden,Camden,London,7,150,4.6700,
E00023936,St James's,Westminster,London,5,211,2.3700,
E00021217,Bethnal Green South,Tower Hamlets,London,10,150,6.6700,
E00021296,Bow West,Tower Hamlets,London,13,226,5.7500,
E00021454,Mile End and Globe Town,Tower Hamlets,London,12,143,8.3900,
E00021166,Bethnal Green North,Tower Hamlets,London,7,176,3.9800,
E00021648,Shadwell,Tower Hamlets,London,2,164,1.2200,
E00021430,Limehouse,Tower Hamlets,London,10,104,9.6200,
E00167245,Bethnal Green North,Tower Hamlets,London,12,173,6.9400,
E00167103,Shadwell,Tower Hamlets,London,1,179,0.5600,
E00021475,Mile End and Globe Town,Tower Hamlets,London,16,164,9.7600,
E00021712,Weavers,Tower Hamlets,London,9,202,4.4600,
E00167227,Limehouse,Tower Hamlets,London,12,165,7.2700,
E00021350,Bromley-by-Bow,Tower Hamlets,London,11,117,9.4000,
E00167226,Shadwell,Tower Hamlets,London,9,184,4.8900,
E00021460,Mile End and Globe Town,Tower Hamlets,London,11,222,4.9500,
E00021525,Millwall,Tower Hamlets,London,7,184,3.8000,
E00167118,Millwall,Tower Hamlets,London,5,183,2.7300,
E00021489,Mile End East,Tower Hamlets,London,12,111,10.8100,
E00167217,Bromley-by-Bow,Tower Hamlets,London,10,91,10.9900,
E00015768,Stockwell,Lambeth,London,13,194,6.7000,
E00167186,Bow East,Tower Hamlets,London,11,190,5.7900,
E00007905,Charlton,Greenwich,London,11,191,5.7600,
E00008301,Peninsula,Greenwich,London,6,70,8.5700,
E00021408,Limehouse,Tower Hamlets,London,10,241,4.1500,
E00008456,Woolwich Common,Greenwich,London,6,101,5.9400,
E00021713,Weavers,Tower Hamlets,London,11,109,10.0900,
E00021252,Blackwall and Cubitt Town,Tower Hamlets,London,10,207,4.8300,
E00021146,Bethnal Green North,Tower Hamlets,London,18,253,7.1100,
E00167183,Millwall,Tower Hamlets,London,6,105,5.7100,
E00021636,St Katharine's and Wapping,Tower Hamlets,London,11,128,8.5900,
E00167214,Bromley-by-Bow,Tower Hamlets,London,15,162,9.2600,
E00004542,Holborn and Covent Garden,Camden,London,10,185,5.4100,
E00021539,Millwall,Tower Hamlets,London,4,206,1.9400,
E00004654,King's Cross,Camden,London,3,63,4.7600,
E00008092,Eltham West,Greenwich,London,5,114,4.3900,
E00008155,Greenwich West,Greenwich,London,16,127,12.6000,
E00008069,Eltham West,Greenwich,London,24,336,7.1400,
E00007913,Charlton,Greenwich,London,4,139,2.8800,
E00176526,Thamesmead Moorings,Greenwich,London,7,149,4.7000,
E00176508,Woolwich Riverside,Greenwich,London,9,125,7.2000,
E00176548,Glyndon,Greenwich,London,1,120,0.8300,
E00176491,Greenwich West,Greenwich,London,13,117,11.1100,
E00007871,Blackheath Westcombe,Greenwich,London,6,150,4.0000,
E00176524,Peninsula,Greenwich,London,9,184,4.8900,
E00007931,Charlton,Greenwich,London,18,181,9.9400,
E00008497,Woolwich Riverside,Greenwich,London,10,105,9.5200,
E00008485,Woolwich Common,Greenwich,London,27,139,19.4200,
E00007888,Charlton,Greenwich,London,9,142,6.3400,
E00008107,Glyndon,Greenwich,London,26,230,11.3000,
E00171523,Larkhall,Lambeth,London,19,114,16.6700,
E00008290,Peninsula,Greenwich,London,6,191,3.1400,
E00015654,Oval,Lambeth,London,11,100,11.0000,
E00174662,Bloomsbury,Camden,London,2,83,2.4100,
E00004527,Holborn and Covent Garden,Camden,London,1,93,1.0800,
E00004181,Bloomsbury,Camden,London,12,123,9.7600,
E00004651,King's Cross,Camden,London,0,87,0.0000,
E00004658,King's Cross,Camden,London,5,104,4.8100,
E00004525,Holborn and Covent Garden,Camden,London,7,128,5.4700,
E00174674,Holborn and Covent Garden,Camden,London,2,98,2.0400,
E00023932,St James's,Westminster,London,2,165,1.2100,
E00004560,Holborn and Covent Garden,Camden,London,12,101,11.8800,
E00024030,Vincent Square,Westminster,London,10,136,7.3500,
E00021608,St Katharine's and Wapping,Tower Hamlets,London,5,162,3.0900,
E00021700,Weavers,Tower Hamlets,London,18,306,5.8800,
E00021689,Spitalfields and Banglatown,Tower Hamlets,London,4,241,1.6600,
E00021318,Bow West,Tower Hamlets,London,11,155,7.1000,
E00167168,Whitechapel,Tower Hamlets,London,3,190,1.5800,
E00024024,Vincent Square,Westminster,London,8,161,4.9700,
E00021563,St Dunstan's and Stepney Green,Tower Hamlets,London,6,153,3.9200,
E00021238,Blackwall and Cubitt Town,Tower Hamlets,London,8,288,2.7800,
E00015774,Stockwell,Lambeth,London,20,166,12.0500,
E00004662,King's Cross,Camden,London,11,129,8.5300,
E00004660,King's Cross,Camden,London,15,144,10.4200,
E00004529,Holborn and Covent Garden,Camden,London,18,289,6.2300,
E00016083,Vassall,Lambeth,London,19,165,11.5200,
E00171522,Larkhall,Lambeth,London,29,147,19.7300,
E00015796,Stockwell,Lambeth,London,18,245,7.3500,
E00015633,Oval,Lambeth,London,5,238,2.1000,
E00016072,Vassall,Lambeth,London,17,178,9.5500,
E00015766,Stockwell,Lambeth,London,11,191,5.7600,
E00015579,Larkhall,Lambeth,London,11,270,4.0700,
E00015611,Larkhall,Lambeth,London,17,335,5.0700,
E00015652,Oval,Lambeth,London,13,292,4.4500,
E00016085,Vassall,Lambeth,London,10,99,10.1000,
E00015690,Prince's,Lambeth,London,16,113,14.1600,
E00021304,Bow West,Tower Hamlets,London,15,175,8.5700,
E00004554,Holborn and Covent Garden,Camden,London,3,226,1.3300,
E00004520,Holborn and Covent Garden,Camden,London,14,108,12.9600,
E00018210,Royal Docks,Newham,London,17,96,17.7100,
E00015498,Herne Hill,Lambeth,London,14,119,11.7600,
E00015701,Prince's,Lambeth,London,9,120,7.5000,
E00174968,Royal Docks,Newham,London,6,284,2.1100,
E00175029,Royal Docks,Newham,London,9,190,4.7400,
E00021385,East India and Lansbury,Tower Hamlets,London,22,207,10.6300,
E00021337,Bromley-by-Bow,Tower Hamlets,London,9,114,7.8900,
E00167232,Limehouse,Tower Hamlets,London,4,141,2.8400,
E00021445,Mile End and Globe Town,Tower Hamlets,London,19,135,14.0700,
E00021306,Bow West,Tower Hamlets,London,6,162,3.7000,
E00021733,Whitechapel,Tower Hamlets,London,17,332,5.1200,
E00004678,King's Cross,Camden,London,10,125,8.0000,
E00021477,Mile End East,Tower Hamlets,London,19,241,7.8800,
E00004656,King's Cross,Camden,London,6,137,4.3800,
E00021708,Weavers,Tower Hamlets,London,16,149,10.7400,
E00167220,Millwall,Tower Hamlets,London,3,188,1.6000,
E00021363,East India and Lansbury,Tower Hamlets,London,12,120,10.0000,
E00015199,Bishop's,Lambeth,London,9,198,4.5500,
E00167191,Bow East,Tower Hamlets,London,6,189,3.1700,
E00015598,Larkhall,Lambeth,London,25,237,10.5500,
E00021426,Limehouse,Tower Hamlets,London,15,103,14.5600,
E00015189,Bishop's,Lambeth,London,15,129,11.6300,
E00171552,Larkhall,Lambeth,London,3,117,2.5600,
E00015194,Bishop's,Lambeth,London,4,79,5.0600,
E00174660,King's Cross,Camden,London,3,70,4.2900,
E00015606,Larkhall,Lambeth,London,16,145,11.0300,
E00004539,Holborn and Covent Garden,Camden,London,2,76,2.6300,
E00015341,Coldharbour,Lambeth,London,13,167,7.7800,
E00004538,Holborn and Covent Garden,Camden,London,4,65,6.1500,
E00175108,Gascoigne,Barking and Dagenham,London,8,119,6.7200,
E00171546,Prince's,Lambeth,London,6,127,4.7200,
E00015176,Bishop's,Lambeth,London,3,217,1.3800,
E00015179,Bishop's,Lambeth,London,9,128,7.0300,
E00015643,Oval,Lambeth,London,17,132,12.8800,
E00015756,Stockwell,Lambeth,London,12,185,6.4900,
E00004537,Holborn and Covent Garden,Camden,London,5,91,5.4900,
E00016102,Vassall,Lambeth,London,12,121,9.9200,
E00004646,King's Cross,Camden,London,9,100,9.0000,
E00004543,Holborn and Covent Garden,Camden,London,6,154,3.9000,
E00004665,King's Cross,Camden,London,19,87,21.8400,
E00004674,King's Cross,Camden,London,13,94,13.8300,
E00017638,Beckton,Newham,London,10,96,10.4200,
E00004673,King's Cross,Camden,London,14,115,12.1700,
E00174665,King's Cross,Camden,London,4,116,3.4500,
E00175084,Canning Town South,Newham,London,16,154,10.3900,
E00004680,King's Cross,Camden,London,5,115,4.3500,
E00004677,King's Cross,Camden,London,6,123,4.8800,
E00004659,King's Cross,Camden,London,11,208,5.2900,
E00004558,Holborn and Covent Garden,Camden,London,7,132,5.3000,
E00015637,Oval,Lambeth,London,11,194,5.6700,
E00004521,Holborn and Covent Garden,Camden,London,9,184,4.8900,
E00015689,Prince's,Lambeth,London,11,99,11.1100,
E00174663,Bloomsbury,Camden,London,5,101,4.9500,
E00018197,Royal Docks,Newham,London,33,333,9.9100,
E00175109,Gascoigne,Barking and Dagenham,London,12,185,6.4900,
E00017729,Canning Town South,Newham,London,13,78,16.6700,
E00000263,Gascoigne,Barking and Dagenham,London,29,201,14.4300,
E00015678,Prince's,Lambeth,London,4,325,1.2300,
E00015196,Bishop's,Lambeth,London,2,98,2.0400,
E00000242,Gascoigne,Barking and Dagenham,London,13,97,13.4000,
E00015702,Prince's,Lambeth,London,7,108,6.4800,
E00000254,Gascoigne,Barking and Dagenham,London,14,96,14.5800,
E00000240,Gascoigne,Barking and Dagenham,London,17,152,11.1800,
E00004670,King's Cross,Camden,London,4,87,4.6000,
E00004669,King's Cross,Camden,London,7,94,7.4500,
E00175122,Gascoigne,Barking and Dagenham,London,9,80,11.2500,
E00004180,Bloomsbury,Camden,London,3,106,2.8300,
E00004179,Bloomsbury,Camden,London,11,114,9.6500,
E00000243,Gascoigne,Barking and Dagenham,London,23,144,15.9700,
E00000258,Gascoigne,Barking and Dagenham,London,11,88,12.5000,
E00004668,King's Cross,Camden,London,3,61,4.9200,
E00175121,Gascoigne,Barking and Dagenham,London,3,66,4.5500,
E00175111,Gascoigne,Barking and Dagenham,London,8,103,7.7700,
E00000253,Gascoigne,Barking and Dagenham,London,16,145,11.0300,
E00004534,Holborn and Covent Garden,Camden,London,10,90,11.1100,
E00175112,Gascoigne,Barking and Dagenham,London,9,48,18.7500,
E00004676,King's Cross,Camden,London,12,191,6.2800,
E00000470,Thames,Barking and Dagenham,London,13,150,8.6700,
E00004183,Bloomsbury,Camden,London,8,93,8.6000,
E00000264,Gascoigne,Barking and Dagenham,London,14,106,13.2100,
E00004666,King's Cross,Camden,London,9,152,5.9200,
E00015675,Prince's,Lambeth,London,16,193,8.2900,
E00016079,Vassall,Lambeth,London,13,228,5.7000,
E00015371,Coldharbour,Lambeth,London,20,101,19.8000,
E00001969,East Wickham,Bexley,London,10,165,6.0600,
E00004541,Holborn and Covent Garden,Camden,London,9,93,9.6800,
E00004532,Holborn and Covent Garden,Camden,London,5,206,2.4300,
E00004175,Bloomsbury,Camden,London,1,102,0.9800,
E00174679,King's Cross,Camden,London,6,110,5.4500,
E00004556,Holborn and Covent Garden,Camden,London,7,126,5.5600,
E00004548,Holborn and Covent Garden,Camden,London,5,136,3.6800,
E00015662,Oval,Lambeth,London,17,166,10.2400,
E00004549,Holborn and Covent Garden,Camden,London,9,98,9.1800,
E00018174,Plaistow South,Newham,London,18,199,9.0500,
E00016101,Vassall,Lambeth,London,9,76,11.8400,
E00017721,Canning Town North,Newham,London,19,145,13.1000,
E00017890,East Ham South,Newham,London,13,129,10.0800,
E00017714,Canning Town North,Newham,London,23,185,12.4300,
E00175071,Plaistow North,Newham,London,9,106,8.4900,
E00017894,East Ham South,Newham,London,15,105,14.2900,
E00017811,East Ham Central,Newham,London,11,143,7.6900,
E00018321,West Ham,Newham,London,25,239,10.4600,
E00175066,Beckton,Newham,London,5,102,4.9000,
E00017623,Beckton,Newham,London,16,231,6.9300,
E00175032,Plaistow North,Newham,London,3,35,8.5700,
E00018302,West Ham,Newham,London,12,150,8.0000,
E00017773,Custom House,Newham,London,15,138,10.8700,
E00017698,Canning Town North,Newham,London,27,206,13.1100,
E00017619,Beckton,Newham,London,16,119,13.4500,
E00017699,Canning Town North,Newham,London,8,125,6.4000,
E00017618,Beckton,Newham,London,16,108,14.8100,
E00175038,East Ham South,Newham,London,12,104,11.5400,
E00017795,Custom House,Newham,London,30,178,16.8500,
E00017860,East Ham South,Newham,London,10,156,6.4100,
E00017878,East Ham South,Newham,London,5,46,10.8700,
E00017683,Canning Town North,Newham,London,19,161,11.8000,
E00174962,Canning Town South,Newham,London,5,203,2.4600,
E00004649,King's Cross,Camden,London,5,111,4.5000,
E00017723,Canning Town South,Newham,London,7,95,7.3700,
E00004671,King's Cross,Camden,London,16,187,8.5600,
E00174671,Holborn and Covent Garden,Camden,London,4,114,3.5100,
E00015645,Oval,Lambeth,London,9,260,3.4600,
E00004526,Holborn and Covent Garden,Camden,London,13,133,9.7700,
E00004559,Holborn and Covent Garden,Camden,London,8,248,3.2300,
E00004540,Holborn and Covent Garden,Camden,London,15,138,10.8700,
E00174675,Holborn and Covent Garden,Camden,London,11,143,7.6900,
E00004679,King's Cross,Camden,London,8,80,10.0000,
E00004528,Holborn and Covent Garden,Camden,London,15,201,7.4600,
E00004663,King's Cross,Camden,London,12,106,11.3200,
E00004546,Holborn and Covent Garden,Camden,London,5,87,5.7500,
E00004545,Holborn and Covent Garden,Camden,London,29,182,15.9300,
E00004555,Holborn and Covent Garden,Camden,London,9,117,7.6900,
E00004647,King's Cross,Camden,London,14,169,8.2800,
E00004544,Holborn and Covent Garden,Camden,London,7,116,6.0300,
E00004557,Holborn and Covent Garden,Camden,London,6,72,8.3300,
E00001955,East Wickham,Bexley,London,15,189,7.9400,
E00004524,Holborn and Covent Garden,Camden,London,4,208,1.9200,
E00004551,Holborn and Covent Garden,Camden,London,4,285,1.4000,
E00004675,King's Cross,Camden,London,4,73,5.4800,
E00004553,Holborn and Covent Garden,Camden,London,10,108,9.2600,
E00004655,King's Cross,Camden,London,4,140,2.8600,
E00174664,Bloomsbury,Camden,London,3,108,2.7800,
E00004667,King's Cross,Camden,London,3,99,3.0300,
E00004661,King's Cross,Camden,London,4,108,3.7000,
E00174659,Bloomsbury,Camden,London,6,202,2.9700,
E00004535,Holborn and Covent Garden,Camden,London,2,121,1.6500,
E00015185,Bishop's,Lambeth,London,8,147,5.4400,
E00004550,Holborn and Covent Garden,Camden,London,20,184,10.8700,
E00015362,Coldharbour,Lambeth,London,27,180,15.0000,
E00171535,Bishop's,Lambeth,London,0,82,0.0000,
E00021366,East India and Lansbury,Tower Hamlets,London,10,121,8.2600,
E00021370,East India and Lansbury,Tower Hamlets,London,25,171,14.6200,
E00167092,Bow East,Tower Hamlets,London,14,174,8.0500,
E00021660,Shadwell,Tower Hamlets,London,5,121,4.1300,
E00021199,Bethnal Green South,Tower Hamlets,London,9,78,11.5400,
E00021431,Limehouse,Tower Hamlets,London,8,120,6.6700,
E00167090,Bow East,Tower Hamlets,London,9,121,7.4400,
E00167129,Millwall,Tower Hamlets,London,15,392,3.8300,
E00021591,St Dunstan's and Stepney Green,Tower Hamlets,London,7,94,7.4500,
E00021614,St Katharine's and Wapping,Tower Hamlets,London,3,214,1.4000,
E00021510,Millwall,Tower Hamlets,London,1,154,0.6500,
E00021640,Shadwell,Tower Hamlets,London,20,147,13.6100,
E00021695,Weavers,Tower Hamlets,London,6,233,2.5800,
E00021377,East India and Lansbury,Tower Hamlets,London,21,234,8.9700,
E00017778,Custom House,Newham,London,12,108,11.1100,
E00021346,Bromley-by-Bow,Tower Hamlets,London,11,106,10.3800,
E00021535,Millwall,Tower Hamlets,London,6,168,3.5700,
E00021335,Bromley-by-Bow,Tower Hamlets,London,26,197,13.2000,
E00021587,St Dunstan's and Stepney Green,Tower Hamlets,London,24,139,17.2700,
E00021506,Mile End East,Tower Hamlets,London,17,140,12.1400,
E00167181,Blackwall and Cubitt Town,Tower Hamlets,London,5,94,5.3200,
E00167145,Blackwall and Cubitt Town,Tower Hamlets,London,3,146,2.0500,
E00167137,Blackwall and Cubitt Town,Tower Hamlets,London,4,172,2.3300,
E00021175,Bethnal Green North,Tower Hamlets,London,10,179,5.5900,
E00021736,Whitechapel,Tower Hamlets,London,12,158,7.5900,
E00021450,Mile End and Globe Town,Tower Hamlets,London,7,105,6.6700,
E00167265,St Dunstan's and Stepney Green,Tower Hamlets,London,8,131,6.1100,
E00021541,Millwall,Tower Hamlets,London,1,171,0.5800,
E00021307,Bow West,Tower Hamlets,London,11,309,3.5600,
E00021623,St Katharine's and Wapping,Tower Hamlets,London,10,67,14.9300,
E00021248,Blackwall and Cubitt Town,Tower Hamlets,London,10,134,7.4600,
E00167093,Weavers,Tower Hamlets,London,3,133,2.2600,
E00021386,East India and Lansbury,Tower Hamlets,London,8,120,6.6700,
E00021330,Bromley-by-Bow,Tower Hamlets,London,7,135,5.1900,
E00021368,East India and Lansbury,Tower Hamlets,London,13,143,9.0900,
E00021480,Mile End East,Tower Hamlets,London,7,195,3.5900,
E00167131,Millwall,Tower Hamlets,London,4,48,8.3300,
E00021527,Millwall,Tower Hamlets,London,8,203,3.9400,
E00021340,Bromley-by-Bow,Tower Hamlets,London,15,202,7.4300,
E00021462,Mile End and Globe Town,Tower Hamlets,London,17,129,13.1800,
E00021364,East India and Lansbury,Tower Hamlets,London,16,204,7.8400,
E00167208,Mile End and Globe Town,Tower Hamlets,London,6,218,2.7500,
E00021163,Bethnal Green North,Tower Hamlets,London,9,110,8.1800,
E00167147,Blackwall and Cubitt Town,Tower Hamlets,London,9,101,8.9100,
E00021600,St Katharine's and Wapping,Tower Hamlets,London,3,216,1.3900,
E00021158,Bethnal Green North,Tower Hamlets,London,8,91,8.7900,
E00021662,Shadwell,Tower Hamlets,London,18,227,7.9300,
E00021632,St Katharine's and Wapping,Tower Hamlets,London,3,193,1.5500,
E00021681,Spitalfields and Banglatown,Tower Hamlets,London,1,191,0.5200,
E00021207,Bethnal Green South,Tower Hamlets,London,10,189,5.2900,
E00021286,Bow East,Tower Hamlets,London,9,157,5.7300,
E00021601,St Katharine's and Wapping,Tower Hamlets,London,0,160,0.0000,
E00015407,Ferndale,Lambeth,London,16,136,11.7600,
E00021680,Spitalfields and Banglatown,Tower Hamlets,London,12,283,4.2400,
E00015682,Prince's,Lambeth,London,7,105,6.6700,
E00021717,Weavers,Tower Hamlets,London,6,114,5.2600,
E00021553,Millwall,Tower Hamlets,London,13,111,11.7100,
E00021235,Blackwall and Cubitt Town,Tower Hamlets,London,6,86,6.9800,
E00021186,Bethnal Green South,Tower Hamlets,London,10,145,6.9000,
E00021646,Shadwell,Tower Hamlets,London,8,162,4.9400,
E00167110,Blackwall and Cubitt Town,Tower Hamlets,London,2,161,1.2400,
E00021491,Mile End East,Tower Hamlets,London,12,92,13.0400,
E00167252,St Dunstan's and Stepney Green,Tower Hamlets,London,12,167,7.1900,
E00021410,Limehouse,Tower Hamlets,London,9,155,5.8100,
E00021484,Mile End East,Tower Hamlets,London,6,204,2.9400,
E00021244,Blackwall and Cubitt Town,Tower Hamlets,London,10,75,13.3300,
E00021582,St Dunstan's and Stepney Green,Tower Hamlets,London,12,122,9.8400,
E00021162,Bethnal Green North,Tower Hamlets,London,10,183,5.4600,
E00167189,Bow East,Tower Hamlets,London,14,169,8.2800,
E00021555,Millwall,Tower Hamlets,London,17,170,10.0000,
E00021422,Limehouse,Tower Hamlets,London,2,73,2.7400,
E00021160,Bethnal Green North,Tower Hamlets,London,5,121,4.1300,
E00167087,Limehouse,Tower Hamlets,London,2,219,0.9100,
E00021641,Shadwell,Tower Hamlets,London,12,162,7.4100,
E00167190,Bow East,Tower Hamlets,London,3,140,2.1400,
E00021173,Bethnal Green North,Tower Hamlets,London,12,177,6.7800,
E00021497,Mile End East,Tower Hamlets,London,16,135,11.8500,
E00021507,Mile End East,Tower Hamlets,London,10,177,5.6500,
E00021416,Limehouse,Tower Hamlets,London,21,150,14.0000,
E00021586,St Dunstan's and Stepney Green,Tower Hamlets,London,15,163,9.2000,
E00021254,Blackwall and Cubitt Town,Tower Hamlets,London,3,163,1.8400,
E00021488,Mile End East,Tower Hamlets,London,18,173,10.4000,
E00021521,Millwall,Tower Hamlets,London,17,126,13.4900,
E00167219,Limehouse,Tower Hamlets,London,7,79,8.8600,
E00021409,Limehouse,Tower Hamlets,London,3,219,1.3700,
E00021333,Bromley-by-Bow,Tower Hamlets,London,7,116,6.0300,
E00021388,East India and Lansbury,Tower Hamlets,London,16,119,13.4500,
E00021342,Bromley-by-Bow,Tower Hamlets,London,10,107,9.3500,
E00021739,Whitechapel,Tower Hamlets,London,8,176,4.5500,
E00021637,Shadwell,Tower Hamlets,London,14,188,7.4500,
E00021467,Mile End and Globe Town,Tower Hamlets,London,11,119,9.2400,
E00021380,East India and Lansbury,Tower Hamlets,London,5,98,5.1000,
E00021301,Bow West,Tower Hamlets,London,12,144,8.3300,
E00021625,St Katharine's and Wapping,Tower Hamlets,London,6,362,1.6600,
E00021203,Bethnal Green South,Tower Hamlets,London,8,100,8.0000,
E00021294,Bow West,Tower Hamlets,London,16,163,9.8200,
E00021282,Bow East,Tower Hamlets,London,10,202,4.9500,
E00021215,Bethnal Green South,Tower Hamlets,London,7,233,3.0000,
E00021405,Limehouse,Tower Hamlets,London,17,195,8.7200,
E00021376,East India and Lansbury,Tower Hamlets,London,10,110,9.0900,
E00021187,Bethnal Green South,Tower Hamlets,London,5,87,5.7500,
E00021503,Mile End East,Tower Hamlets,London,13,124,10.4800,
E00021658,Shadwell,Tower Hamlets,London,0,129,0.0000,
E00021509,Mile End East,Tower Hamlets,London,23,197,11.6800,
E00021298,Bow West,Tower Hamlets,London,10,274,3.6500,
E00021588,St Dunstan's and Stepney Green,Tower Hamlets,London,7,106,6.6000,
E00021219,Blackwall and Cubitt Town,Tower Hamlets,London,7,134,5.2200,
E00021400,Limehouse,Tower Hamlets,London,14,147,9.5200,
E00021709,Weavers,Tower Hamlets,London,6,150,4.0000,
E00021378,East India and Lansbury,Tower Hamlets,London,23,173,13.2900,
E00021481,Mile End East,Tower Hamlets,London,11,136,8.0900,
E00021161,Bethnal Green North,Tower Hamlets,London,17,203,8.3700,
E00167160,Millwall,Tower Hamlets,London,9,145,6.2100,
E00021728,Weavers,Tower Hamlets,London,11,97,11.3400,
E00165807,Bishop's,Lambeth,London,8,82,9.7600,
E00167100,Whitechapel,Tower Hamlets,London,7,438,1.6000,
E00015634,Oval,Lambeth,London,16,213,7.5100,
E00017877,East Ham South,Newham,London,11,65,16.9200,
E00015772,Stockwell,Lambeth,London,4,142,2.8200,
E00015614,Larkhall,Lambeth,London,14,265,5.2800,
E00016104,Vassall,Lambeth,London,12,164,7.3200,
E00015359,Coldharbour,Lambeth,London,17,176,9.6600,
E00015695,Prince's,Lambeth,London,9,124,7.2600,
E00016103,Vassall,Lambeth,London,11,126,8.7300,
E00015673,Prince's,Lambeth,London,11,143,7.6900,
E00174975,Beckton,Newham,London,4,119,3.3600,
E00018144,Plaistow North,Newham,London,15,83,18.0700,
E00017624,Beckton,Newham,London,12,183,6.5600,
E00018303,West Ham,Newham,London,31,292,10.6200,
E00175008,Wall End,Newham,London,11,130,8.4600,
E00174998,East Ham Central,Newham,London,9,87,10.3400,
E00018184,Plaistow South,Newham,London,29,224,12.9500,
E00015193,Bishop's,Lambeth,London,3,57,5.2600,
